abcd,nda,instrument
beh_nback_all_total_cor_std,behnbackalltotalcorstd,abcd_mrinback01
beh_nback_block_2_back_place_acc,behnbackb2bplaceacc,abcd_mrinback01
beh_nback_block_2_back_place_cor,behnbackb2bplacecor,abcd_mrinback01
beh_nback_block_2_back_place_cor_rt,behnbackb2bplacecorrt,abcd_mrinback01
beh_nback_block_2_back_place_cor_std,behnbackb2bplacecorstd,abcd_mrinback01
beh_nback_block_2_back_place_run_1,behnbackb2bplacerun1,abcd_mrinback01
beh_nback_block_2_back_place_run_1_acc,behnbackb2bplacerun1acc,abcd_mrinback01
beh_nback_block_2_back_place_run_1_cor,behnbackb2bplacerun1cor,abcd_mrinback01
beh_nback_block_2_back_place_run_1_cor_rt,behnbackb2bplacerun1corrt,abcd_mrinback01
beh_nback_block_2_back_place_run_1_cor_std,behnbackb2bplacerun1corstd,abcd_mrinback01
beh_nback_block_2_back_place_run_2,behnbackb2bplacerun2,abcd_mrinback01
beh_nback_block_2_back_place_run_2_acc,behnbackb2bplacerun2acc,abcd_mrinback01
beh_nback_block_2_back_place_run_2_cor,behnbackb2bplacerun2cor,abcd_mrinback01
beh_nback_block_2_back_place_run_2_cor_rt,behnbackb2bplacerun2corrt,abcd_mrinback01
beh_nback_block_2_back_place_run_2_cor_std,behnbackb2bplacerun2corstd,abcd_mrinback01
beh_nback_block_2_back_place_total,behnbackb2bplacetotal,abcd_mrinback01
beh_nback_negface_cor_std,behnbacknegfacecorstd,abcd_mrinback01
beh_nback_neutface_cor_std,behnbackneutfacecorstd,abcd_mrinback01
beh_nback_negface_run_1_cor_std,behnbacknfrun1corstd,abcd_mrinback01
beh_nback_negface_run_2_cor_std,behnbacknfrun2corstd,abcd_mrinback01
beh_nback_place_cor_std,behnbackplacecorstd,abcd_mrinback01
beh_nback_place_run_1_cor_std,behnbackplacerun1corstd,abcd_mrinback01
beh_nback_place_run_2_cor_std,behnbackplacerun2corstd,abcd_mrinback01
beh_nback_block_0_back_negface_acc,bn_block_0_back_gfacc,abcd_mrinback01
beh_nback_block_0_back_negface_cor,bn_block_0_back_gfcor,abcd_mrinback01
beh_nback_block_0_back_negface_cor_rt,bn_block_0_back_gfcor_rt,abcd_mrinback01
beh_nback_block_0_back_negface_cor_std,bn_block_0_back_gfctd,abcd_mrinback01
beh_nback_block_0_back_negface_run_1,bn_block_0_back_gfrun_1,abcd_mrinback01
beh_nback_block_0_back_negface_run_1_acc,bn_block_0_back_gfrun_1_acc,abcd_mrinback01
beh_nback_block_0_back_negface_run_1_cor,bn_block_0_back_gfrun_1_cor,abcd_mrinback01
beh_nback_block_0_back_negface_run_1_cor_rt,bn_block_0_back_gfrun_1_cor_rt,abcd_mrinback01
beh_nback_block_0_back_negface_run_1_cor_std,bn_block_0_back_gfrun_1_ctd,abcd_mrinback01
beh_nback_block_0_back_negface_run_2,bn_block_0_back_gfrun_2,abcd_mrinback01
beh_nback_block_0_back_negface_run_2_acc,bn_block_0_back_gfrun_2_acc,abcd_mrinback01
beh_nback_block_0_back_negface_run_2_cor,bn_block_0_back_gfrun_2_cor,abcd_mrinback01
beh_nback_block_0_back_negface_run_2_cor_rt,bn_block_0_back_gfrun_2_cor_rt,abcd_mrinback01
beh_nback_block_0_back_negface_run_2_cor_std,bn_block_0_back_gfrun_2_ctd,abcd_mrinback01
beh_nback_block_0_back_negface_total,bn_block_0_back_gftotal,abcd_mrinback01
beh_nback_block_0_back_neutface_acc,bn_block_0_back_nfacc,abcd_mrinback01
beh_nback_block_0_back_neutface_cor,bn_block_0_back_nfcor,abcd_mrinback01
beh_nback_block_0_back_neutface_cor_rt,bn_block_0_back_nfcor_rt,abcd_mrinback01
beh_nback_block_0_back_neutface_cor_std,bn_block_0_back_nfctd,abcd_mrinback01
beh_nback_block_0_back_neutface_run_1,bn_block_0_back_nfrun_1,abcd_mrinback01
beh_nback_block_0_back_neutface_run_1_acc,bn_block_0_back_nfrun_1_acc,abcd_mrinback01
beh_nback_block_0_back_neutface_run_1_cor,bn_block_0_back_nfrun_1_cor,abcd_mrinback01
beh_nback_block_0_back_neutface_run_1_cor_rt,bn_block_0_back_nfrun_1_cor_rt,abcd_mrinback01
beh_nback_block_0_back_neutface_run_1_cor_std,bn_block_0_back_nfrun_1_ctd,abcd_mrinback01
beh_nback_block_0_back_neutface_run_2,bn_block_0_back_nfrun_2,abcd_mrinback01
beh_nback_block_0_back_neutface_run_2_acc,bn_block_0_back_nfrun_2_acc,abcd_mrinback01
beh_nback_block_0_back_neutface_run_2_cor,bn_block_0_back_nfrun_2_cor,abcd_mrinback01
beh_nback_block_0_back_neutface_run_2_cor_rt,bn_block_0_back_nfrun_2_cor_rt,abcd_mrinback01
beh_nback_block_0_back_neutface_run_2_cor_std,bn_block_0_back_nfrun_2_ctd,abcd_mrinback01
beh_nback_block_0_back_neutface_total,bn_block_0_back_nftotal,abcd_mrinback01
beh_nback_block_0_back_place_acc,bn_block_0_back_pacc,abcd_mrinback01
beh_nback_block_0_back_place_cor,bn_block_0_back_pcor,abcd_mrinback01
beh_nback_block_0_back_place_cor_rt,bn_block_0_back_pcor_rt,abcd_mrinback01
beh_nback_block_0_back_place_cor_std,bn_block_0_back_pctd,abcd_mrinback01
beh_nback_block_0_back_posface_acc,bn_block_0_back_pfacc,abcd_mrinback01
beh_nback_block_0_back_posface_cor,bn_block_0_back_pfcor,abcd_mrinback01
beh_nback_block_0_back_posface_cor_rt,bn_block_0_back_pfcor_rt,abcd_mrinback01
beh_nback_block_0_back_posface_cor_std,bn_block_0_back_pfctd,abcd_mrinback01
beh_nback_block_0_back_posface_run_1,bn_block_0_back_pfrun_1,abcd_mrinback01
beh_nback_block_0_back_posface_run_1_acc,bn_block_0_back_pfrun_1_acc,abcd_mrinback01
beh_nback_block_0_back_posface_run_1_cor,bn_block_0_back_pfrun_1_cor,abcd_mrinback01
beh_nback_block_0_back_posface_run_1_cor_rt,bn_block_0_back_pfrun_1_cor_rt,abcd_mrinback01
beh_nback_block_0_back_posface_run_1_cor_std,bn_block_0_back_pfrun_1_ctd,abcd_mrinback01
beh_nback_block_0_back_posface_run_2,bn_block_0_back_pfrun_2,abcd_mrinback01
beh_nback_block_0_back_posface_run_2_acc,bn_block_0_back_pfrun_2_acc,abcd_mrinback01
beh_nback_block_0_back_posface_run_2_cor,bn_block_0_back_pfrun_2_cor,abcd_mrinback01
beh_nback_block_0_back_posface_run_2_cor_rt,bn_block_0_back_pfrun_2_cor_rt,abcd_mrinback01
beh_nback_block_0_back_posface_run_2_cor_std,bn_block_0_back_pfrun_2_ctd,abcd_mrinback01
beh_nback_block_0_back_posface_total,bn_block_0_back_pftotal,abcd_mrinback01
beh_nback_block_0_back_place_run_1,bn_block_0_back_prun_1,abcd_mrinback01
beh_nback_block_0_back_place_run_1_acc,bn_block_0_back_prun_1_acc,abcd_mrinback01
beh_nback_block_0_back_place_run_1_cor,bn_block_0_back_prun_1_cor,abcd_mrinback01
beh_nback_block_0_back_place_run_1_cor_rt,bn_block_0_back_prun_1_cor_rt,abcd_mrinback01
beh_nback_block_0_back_place_run_1_cor_std,bn_block_0_back_prun_1_ctd,abcd_mrinback01
beh_nback_block_0_back_place_run_2,bn_block_0_back_prun_2,abcd_mrinback01
beh_nback_block_0_back_place_run_2_acc,bn_block_0_back_prun_2_acc,abcd_mrinback01
beh_nback_block_0_back_place_run_2_cor,bn_block_0_back_prun_2_cor,abcd_mrinback01
beh_nback_block_0_back_place_run_2_cor_rt,bn_block_0_back_prun_2_cor_rt,abcd_mrinback01
beh_nback_block_0_back_place_run_2_cor_std,bn_block_0_back_prun_2_ctd,abcd_mrinback01
beh_nback_block_0_back_place_total,bn_block_0_back_ptotal,abcd_mrinback01
beh_nback_block_0_back_run_1,bn_block_0_back_run_1,abcd_mrinback01
beh_nback_block_0_back_run_1_acc,bn_block_0_back_run_1_acc,abcd_mrinback01
beh_nback_block_0_back_run_1_cor,bn_block_0_back_run_1_cor,abcd_mrinback01
beh_nback_block_0_back_run_1_cor_rt,bn_block_0_back_run_1_cor_rt,abcd_mrinback01
beh_nback_block_0_back_run_1_cor_std,bn_block_0_back_run_1_ctd,abcd_mrinback01
beh_nback_block_0_back_run_2,bn_block_0_back_run_2,abcd_mrinback01
beh_nback_block_0_back_run_2_acc,bn_block_0_back_run_2_acc,abcd_mrinback01
beh_nback_block_0_back_run_2_cor,bn_block_0_back_run_2_cor,abcd_mrinback01
beh_nback_block_0_back_run_2_cor_rt,bn_block_0_back_run_2_cor_rt,abcd_mrinback01
beh_nback_block_0_back_run_2_cor_std,bn_block_0_back_run_2_ctd,abcd_mrinback01
beh_nback_block_0_back_total,bn_block_0_back_total,abcd_mrinback01
beh_nback_block_0_back_total_acc,bn_block_0_back_total_acc,abcd_mrinback01
beh_nback_block_0_back_total_cor,bn_block_0_back_total_cor,abcd_mrinback01
beh_nback_block_0_back_total_cor_rt,bn_block_0_back_total_cor_rt,abcd_mrinback01
beh_nback_block_0_back_total_cor_std,bn_block_0_back_total_ctd,abcd_mrinback01
beh_nback_block_2_back_negface_acc,bn_block_2_back_gfacc,abcd_mrinback01
beh_nback_block_2_back_negface_cor,bn_block_2_back_gfcor,abcd_mrinback01
beh_nback_block_2_back_negface_cor_rt,bn_block_2_back_gfcor_rt,abcd_mrinback01
beh_nback_block_2_back_negface_cor_std,bn_block_2_back_gfctd,abcd_mrinback01
beh_nback_block_2_back_negface_run_1,bn_block_2_back_gfrun_1,abcd_mrinback01
beh_nback_block_2_back_negface_run_1_acc,bn_block_2_back_gfrun_1_acc,abcd_mrinback01
beh_nback_block_2_back_negface_run_1_cor,bn_block_2_back_gfrun_1_cor,abcd_mrinback01
beh_nback_block_2_back_negface_run_1_cor_rt,bn_block_2_back_gfrun_1_cor_rt,abcd_mrinback01
beh_nback_block_2_back_negface_run_1_cor_std,bn_block_2_back_gfrun_1_ctd,abcd_mrinback01
beh_nback_block_2_back_negface_run_2,bn_block_2_back_gfrun_2,abcd_mrinback01
beh_nback_block_2_back_negface_run_2_acc,bn_block_2_back_gfrun_2_acc,abcd_mrinback01
beh_nback_block_2_back_negface_run_2_cor,bn_block_2_back_gfrun_2_cor,abcd_mrinback01
beh_nback_block_2_back_negface_run_2_cor_rt,bn_block_2_back_gfrun_2_cor_rt,abcd_mrinback01
beh_nback_block_2_back_negface_run_2_cor_std,bn_block_2_back_gfrun_2_ctd,abcd_mrinback01
beh_nback_block_2_back_negface_total,bn_block_2_back_gftotal,abcd_mrinback01
beh_nback_block_2_back_neutface_acc,bn_block_2_back_nfacc,abcd_mrinback01
beh_nback_block_2_back_neutface_cor,bn_block_2_back_nfcor,abcd_mrinback01
beh_nback_block_2_back_neutface_cor_rt,bn_block_2_back_nfcor_rt,abcd_mrinback01
beh_nback_block_2_back_neutface_cor_std,bn_block_2_back_nfctd,abcd_mrinback01
beh_nback_block_2_back_neutface_run_1,bn_block_2_back_nfrun_1,abcd_mrinback01
beh_nback_block_2_back_neutface_run_1_acc,bn_block_2_back_nfrun_1_acc,abcd_mrinback01
beh_nback_block_2_back_neutface_run_1_cor,bn_block_2_back_nfrun_1_cor,abcd_mrinback01
beh_nback_block_2_back_neutface_run_1_cor_rt,bn_block_2_back_nfrun_1_cor_rt,abcd_mrinback01
beh_nback_block_2_back_neutface_run_1_cor_std,bn_block_2_back_nfrun_1_ctd,abcd_mrinback01
beh_nback_block_2_back_neutface_run_2,bn_block_2_back_nfrun_2,abcd_mrinback01
beh_nback_block_2_back_neutface_run_2_acc,bn_block_2_back_nfrun_2_acc,abcd_mrinback01
beh_nback_block_2_back_neutface_run_2_cor,bn_block_2_back_nfrun_2_cor,abcd_mrinback01
beh_nback_block_2_back_neutface_run_2_cor_rt,bn_block_2_back_nfrun_2_cor_rt,abcd_mrinback01
beh_nback_block_2_back_neutface_run_2_cor_std,bn_block_2_back_nfrun_2_ctd,abcd_mrinback01
beh_nback_block_2_back_neutface_total,bn_block_2_back_nftotal,abcd_mrinback01
beh_nback_block_2_back_posface_acc,bn_block_2_back_pacc,abcd_mrinback01
beh_nback_block_2_back_posface_cor,bn_block_2_back_pcor,abcd_mrinback01
beh_nback_block_2_back_posface_cor_rt,bn_block_2_back_pcor_rt,abcd_mrinback01
beh_nback_block_2_back_posface_cor_std,bn_block_2_back_pctd,abcd_mrinback01
beh_nback_block_2_back_posface_run_1,bn_block_2_back_prun_1,abcd_mrinback01
beh_nback_block_2_back_posface_run_1_acc,bn_block_2_back_prun_1_acc,abcd_mrinback01
beh_nback_block_2_back_posface_run_1_cor,bn_block_2_back_prun_1_cor,abcd_mrinback01
beh_nback_block_2_back_posface_run_1_cor_rt,bn_block_2_back_prun_1_cor_rt,abcd_mrinback01
beh_nback_block_2_back_posface_run_1_cor_std,bn_block_2_back_prun_1_ctd,abcd_mrinback01
beh_nback_block_2_back_posface_run_2,bn_block_2_back_prun_2,abcd_mrinback01
beh_nback_block_2_back_posface_run_2_acc,bn_block_2_back_prun_2_acc,abcd_mrinback01
beh_nback_block_2_back_posface_run_2_cor,bn_block_2_back_prun_2_cor,abcd_mrinback01
beh_nback_block_2_back_posface_run_2_cor_rt,bn_block_2_back_prun_2_cor_rt,abcd_mrinback01
beh_nback_block_2_back_posface_run_2_cor_std,bn_block_2_back_prun_2_ctd,abcd_mrinback01
beh_nback_block_2_back_posface_total,bn_block_2_back_ptotal,abcd_mrinback01
beh_nback_block_2_back_run_1_acc,bn_block_2_back_run_1_acc,abcd_mrinback01
beh_nback_block_2_back_run_1_cor,bn_block_2_back_run_1_cor,abcd_mrinback01
beh_nback_block_2_back_run_1_cor_rt,bn_block_2_back_run_1_cor_rt,abcd_mrinback01
beh_nback_block_2_back_run_1_cor_std,bn_block_2_back_run_1_ctd,abcd_mrinback01
beh_nback_block_2_back_run_2_acc,bn_block_2_back_run_2_acc,abcd_mrinback01
beh_nback_block_2_back_run_2_cor,bn_block_2_back_run_2_cor,abcd_mrinback01
beh_nback_block_2_back_run_2_cor_rt,bn_block_2_back_run_2_cor_rt,abcd_mrinback01
beh_nback_block_2_back_run_2_cor_std,bn_block_2_back_run_2_ctd,abcd_mrinback01
beh_nback_block_2_back_total_acc,bn_block_2_back_total_acc,abcd_mrinback01
beh_nback_block_2_back_total_cor,bn_block_2_back_total_cor,abcd_mrinback01
beh_nback_block_2_back_total_cor_rt,bn_block_2_back_total_cor_rt,abcd_mrinback01
beh_nback_block_2_back_total_cor_std,bn_block_2_back_total_ctd,abcd_mrinback01
beh_nback_neutface_run_1_acc,bn_neutface_run_1_acc,abcd_mrinback01
beh_nback_neutface_run_1_cor,bn_neutface_run_1_cor,abcd_mrinback01
beh_nback_neutface_run_1_cor_rt,bn_neutface_run_1_cor_rt,abcd_mrinback01
beh_nback_neutface_run_1_cor_std,bn_neutface_run_1_ctd,abcd_mrinback01
beh_nback_neutface_run_2_acc,bn_neutface_run_2_acc,abcd_mrinback01
beh_nback_neutface_run_2_cor,bn_neutface_run_2_cor,abcd_mrinback01
beh_nback_neutface_run_2_cor_rt,bn_neutface_run_2_cor_rt,abcd_mrinback01
beh_nback_neutface_run_2_cor_std,bn_neutface_run_2_ctd,abcd_mrinback01
beh_nback_posface_cor_rt,bn_posface_cor_rt,abcd_mrinback01
beh_nback_posface_cor_std,bn_posface_ctd,abcd_mrinback01
beh_nback_posface_run_1_acc,bn_posface_run_1_acc,abcd_mrinback01
beh_nback_posface_run_1_cor,bn_posface_run_1_cor,abcd_mrinback01
beh_nback_posface_run_1_cor_rt,bn_posface_run_1_cor_rt,abcd_mrinback01
beh_nback_posface_run_1_cor_std,bn_posface_run_1_ctd,abcd_mrinback01
beh_nback_posface_run_2_acc,bn_posface_run_2_acc,abcd_mrinback01
beh_nback_posface_run_2_cor,bn_posface_run_2_cor,abcd_mrinback01
beh_nback_posface_run_2_cor_rt,bn_posface_run_2_cor_rt,abcd_mrinback01
beh_nback_posface_run_2_cor_std,bn_posface_run_2_ctd,abcd_mrinback01
beh_sst_cor_go_counts_run_1,bs_cor_go_counts_run_1,abcd_sst01
beh_sst_cor_go_counts_run_2,bs_cor_go_counts_run_2,abcd_sst01
beh_sst_cor_go_counts_total,bs_cor_go_counts_total,abcd_sst01
beh_sst_cor_go_percent_run_1,bs_cor_go_percent_run_1,abcd_sst01
beh_sst_cor_go_percent_run_2,bs_cor_go_percent_run_2,abcd_sst01
beh_sst_cor_go_percent_total,bs_cor_go_percent_total,abcd_sst01
beh_sst_cor_go_rt_run_1,bs_cor_go_rt_run_1,abcd_sst01
beh_sst_cor_go_rt_run_2,bs_cor_go_rt_run_2,abcd_sst01
beh_sst_cor_go_rt_std_run_1,bs_cor_go_rt_std_run_1,abcd_sst01
beh_sst_cor_go_rt_std_run_2,bs_cor_go_rt_std_run_2,abcd_sst01
beh_sst_cor_go_rt_std_total,bs_cor_go_rt_std_total,abcd_sst01
beh_sst_cor_go_rt_total,bs_cor_go_rt_total,abcd_sst01
beh_sst_cor_stop_counts_run_1,bs_cor_stop_counts_run_1,abcd_sst01
beh_sst_cor_stop_counts_run_2,bs_cor_stop_counts_run_2,abcd_sst01
beh_sst_cor_stop_counts_total,bs_cor_stop_counts_total,abcd_sst01
beh_sst_cor_stop_percent_run_1,bs_cor_stop_percent_run_1,abcd_sst01
beh_sst_cor_stop_percent_run_2,bs_cor_stop_percent_run_2,abcd_sst01
beh_sst_cor_stop_percent_total,bs_cor_stop_percent_total,abcd_sst01
beh_sst_corlate_go_counts_run_1,bs_corlate_go_counts_run_1,abcd_sst01
beh_sst_corlate_go_counts_run_2,bs_corlate_go_counts_run_2,abcd_sst01
beh_sst_corlate_go_counts_total,bs_corlate_go_counts_total,abcd_sst01
beh_sst_corlate_go_percent_run_1,bs_corlate_go_percent_run_1,abcd_sst01
beh_sst_corlate_go_percent_run_2,bs_corlate_go_percent_run_2,abcd_sst01
beh_sst_corlate_go_percent_total,bs_corlate_go_percent_total,abcd_sst01
beh_sst_corlate_go_rt_run_1,bs_corlate_go_rt_run_1,abcd_sst01
beh_sst_corlate_go_rt_run_2,bs_corlate_go_rt_run_2,abcd_sst01
beh_sst_corlate_go_rt_std_run_1,bs_corlate_go_rt_std_run_1,abcd_sst01
beh_sst_corlate_go_rt_std_run_2,bs_corlate_go_rt_std_run_2,abcd_sst01
beh_sst_corlate_go_rt_std_total,bs_corlate_go_rt_std_total,abcd_sst01
beh_sst_corlate_go_rt_total,bs_corlate_go_rt_total,abcd_sst01
beh_sst_incor_go_counts_run_1,bs_incor_go_counts_run_1,abcd_sst01
beh_sst_incor_go_counts_run_2,bs_incor_go_counts_run_2,abcd_sst01
beh_sst_incor_go_counts_total,bs_incor_go_counts_total,abcd_sst01
beh_sst_incor_go_percent_run_1,bs_incor_go_percent_run_1,abcd_sst01
beh_sst_incor_go_percent_run_2,bs_incor_go_percent_run_2,abcd_sst01
beh_sst_incor_go_percent_total,bs_incor_go_percent_total,abcd_sst01
beh_sst_incor_go_rt_run_1,bs_incor_go_rt_run_1,abcd_sst01
beh_sst_incor_go_rt_run_2,bs_incor_go_rt_run_2,abcd_sst01
beh_sst_incor_go_rt_std_run_1,bs_incor_go_rt_std_run_1,abcd_sst01
beh_sst_incor_go_rt_std_run_2,bs_incor_go_rt_std_run_2,abcd_sst01
beh_sst_incor_go_rt_std_total,bs_incor_go_rt_std_total,abcd_sst01
beh_sst_incor_go_rt_total,bs_incor_go_rt_total,abcd_sst01
beh_sst_incor_stop_counts_run_1,bs_incor_stop_counts_run_1,abcd_sst01
beh_sst_incor_stop_counts_run_2,bs_incor_stop_counts_run_2,abcd_sst01
beh_sst_incor_stop_counts_total,bs_incor_stop_counts_total,abcd_sst01
beh_sst_incor_stop_percent_run_1,bs_incor_stop_percent_run_1,abcd_sst01
beh_sst_incor_stop_percent_run_2,bs_incor_stop_percent_run_2,abcd_sst01
beh_sst_incor_stop_percent_total,bs_incor_stop_percent_total,abcd_sst01
beh_sst_incor_stop_rt_run_1,bs_incor_stop_rt_run_1,abcd_sst01
beh_sst_incor_stop_rt_run_2,bs_incor_stop_rt_run_2,abcd_sst01
beh_sst_incor_stop_rt_std_run_1,bs_incor_stop_rt_std_run_1,abcd_sst01
beh_sst_incor_stop_rt_std_run_2,bs_incor_stop_rt_std_run_2,abcd_sst01
beh_sst_incor_stop_rt_std_total,bs_incor_stop_rt_std_total,abcd_sst01
beh_sst_incor_stop_rt_total,bs_incor_stop_rt_total,abcd_sst01
beh_sst_incorlate_go_counts_run_1,bs_incorlate_go_counts_run_1,abcd_sst01
beh_sst_incorlate_go_counts_run_2,bs_incorlate_go_counts_run_2,abcd_sst01
beh_sst_incorlate_go_counts_total,bs_incorlate_go_counts_total,abcd_sst01
beh_sst_incorlate_go_percent_run_1,bs_incorlate_go_percent_run_1,abcd_sst01
beh_sst_incorlate_go_percent_run_2,bs_incorlate_go_percent_run_2,abcd_sst01
beh_sst_incorlate_go_percent_total,bs_incorlate_go_percent_total,abcd_sst01
beh_sst_incorlate_go_rt_run_1,bs_incorlate_go_rt_run_1,abcd_sst01
beh_sst_incorlate_go_rt_run_2,bs_incorlate_go_rt_run_2,abcd_sst01
beh_sst_incorlate_go_rt_std_run_1,bs_incorlate_go_rt_std_run_1,abcd_sst01
beh_sst_incorlate_go_rt_std_run_2,bs_incorlate_go_rt_std_run_2,abcd_sst01
beh_sst_incorlate_go_rt_std_total,bs_incorlate_go_rt_std_total,abcd_sst01
beh_sst_incorlate_go_rt_total,bs_incorlate_go_rt_total,abcd_sst01
beh_sst_noresp_go_counts_run_1,bs_noresp_go_counts_run_1,abcd_sst01
beh_sst_noresp_go_counts_run_2,bs_noresp_go_counts_run_2,abcd_sst01
beh_sst_noresp_go_counts_total,bs_noresp_go_counts_total,abcd_sst01
beh_sst_noresp_go_percent_run_1,bs_noresp_go_percent_run_1,abcd_sst01
beh_sst_noresp_go_percent_run_2,bs_noresp_go_percent_run_2,abcd_sst01
beh_sst_noresp_go_percent_total,bs_noresp_go_percent_total,abcd_sst01
beh_sst_ssd_stop_counts_run_1,bs_ssd_stop_counts_run_1,abcd_sst01
beh_sst_ssd_stop_counts_run_2,bs_ssd_stop_counts_run_2,abcd_sst01
beh_sst_ssd_stop_counts_total,bs_ssd_stop_counts_total,abcd_sst01
beh_sst_ssd_stop_percent_run_1,bs_ssd_stop_percent_run_1,abcd_sst01
beh_sst_ssd_stop_percent_run_2,bs_ssd_stop_percent_run_2,abcd_sst01
beh_sst_ssd_stop_percent_total,bs_ssd_stop_percent_total,abcd_sst01
iqc_nback_ep_t_rel_to_series_max,iqcnbackeptreltoseriesmax,mriqc01
iqc_nback_ep_t_rel_to_series_min,iqcnbackeptreltoseriesmin,mriqc01
rsfm_cor_deviceserialnumber,deviceserialnumber,abcd_betnet01
rsfm_deviceserialnumber,deviceserialnumber,abcd_mrirstv01
rsfm_csub_deviceserialnumber,deviceserialnumber,mrirscor01
mri_rsi_deviceserialnumber,deviceserialnumber,mri_rsi01
dti_deviceserialnumber,deviceserialnumber,pdti401
rsfm_cor_magneticfieldstrength,magnetic_field_strength,abcd_betnet01
rsfm_magneticfieldstrength,magnetic_field_strength,abcd_mrirstv01
rsfm_csub_magneticfieldstrength,magnetic_field_strength,mrirscor01
mri_rsi_magneticfieldstrength,magnetic_field_strength,mri_rsi01
dti_magneticfieldstrength,magnetic_field_strength,pdti401
rsfm_cor_mmps_version,pipeline_version,abcd_betnet01
rsfm_mmps_version,pipeline_version,abcd_mrirstv01
rsfm_csub_mmps_version,pipeline_version,mrirscor01
mri_rsi_mmps_version,pipeline_version,mri_rsi01
dti_mmps_version,pipeline_version,pdti01
dti_mmps_version,pipeline_version,pdti401
rsfm_cor_procdate,procdate,abcd_betnet01
rsfm_procdate,procdate,abcd_mrirstv01
rsfm_csub_procdate,procdate,mrirscor01
mri_rsi_procdate,procdate,mri_rsi01
dti_proc_date,procdate,pdti401
rsfm_auditory_to_retrosplenialtemporal,rsfm_aud_to_retsplenialtem,abcd_betnet01
rsfm_auditory_to_cinguloparietal,rsfm_auditory_to_cingulopar,abcd_betnet01
rsfm_auditory_to_frontoparietal,rsfm_auditory_to_frontopariet,abcd_betnet01
rsfm_cinguloparietal_to_retrosplenialtemporal,rsfm_cinloparl_to_retsplen,abcd_betnet01
rsfm_cingulooperc_to_cinguloparietal,rsfm_copc_to_cinguloparietal,abcd_betnet01
rsfm_cingulooperc_to_cingulooperc,rsfm_copc_to_copc,abcd_betnet01
rsfm_cingulooperc_to_default,rsfm_copc_to_default,abcd_betnet01
rsfm_cingulooperc_to_dorsalattn,rsfm_copc_to_dorsalattn,abcd_betnet01
rsfm_cingulooperc_to_frontoparietal,rsfm_copc_to_frontoparietal,abcd_betnet01
rsfm_cingulooperc_to_retrosplenialtemporal,rsfm_copc_to_retsplenialtem,abcd_betnet01
rsfm_cingulooperc_to_ventralattn,rsfm_copc_to_ventralattn,abcd_betnet01
rsfm_cinguloparietal_to_auditory,rsfm_cpar_to_auditory,abcd_betnet01
rsfm_cinguloparietal_to_cingulooperc,rsfm_cpar_to_cingulooperc,abcd_betnet01
rsfm_cinguloparietal_to_cinguloparietal,rsfm_cpar_to_cpar,abcd_betnet01
rsfm_cinguloparietal_to_default,rsfm_cpar_to_default,abcd_betnet01
rsfm_cinguloparietal_to_dorsalattn,rsfm_cpar_to_dorsalattn,abcd_betnet01
rsfm_cinguloparietal_to_frontoparietal,rsfm_cpar_to_frontoparietal,abcd_betnet01
rsfm_cinguloparietal_to_salience,rsfm_cpar_to_salience,abcd_betnet01
rsfm_cinguloparietal_to_smmouth,rsfm_cpar_to_smmouth,abcd_betnet01
rsfm_cinguloparietal_to_ventralattn,rsfm_cpar_to_ventralattn,abcd_betnet01
rsfm_default_to_cinguloparietal,rsfm_default_to_cpar,abcd_betnet01
rsfm_default_to_retrosplenialtemporal,rsfm_default_to_retsplenialtem,abcd_betnet01
rsfm_dorsalattn_to_cinguloparietal,rsfm_dorsalattn_to_cpar,abcd_betnet01
rsfm_dorsalattn_to_cingulooperc,rsfm_dorsalattn_to_cperc,abcd_betnet01
rsfm_dorsalattn_to_frontoparietal,rsfm_dorsalattn_to_fpar,abcd_betnet01
rsfm_dorsalattn_to_retrosplenialtemporal,rsfm_dorsalattn_to_retsplem,abcd_betnet01
rsfm_frontoparietal_to_retrosplenialtemporal,rsfm_fopar_to_retsplenialtem,abcd_betnet01
rsfm_frontoparietal_to_auditory,rsfm_fp_to_auditory,abcd_betnet01
rsfm_frontoparietal_to_cingulooperc,rsfm_fp_to_cingulooperc,abcd_betnet01
rsfm_frontoparietal_to_cinguloparietal,rsfm_fp_to_cinguloparietal,abcd_betnet01
rsfm_frontoparietal_to_default,rsfm_fp_to_default,abcd_betnet01
rsfm_frontoparietal_to_dorsalattn,rsfm_fp_to_dorsalattn,abcd_betnet01
rsfm_frontoparietal_to_frontoparietal,rsfm_fp_to_fp,abcd_betnet01
rsfm_frontoparietal_to_salience,rsfm_fpar_to_salience,abcd_betnet01
rsfm_frontoparietal_to_smmouth,rsfm_fpar_to_smmouth,abcd_betnet01
rsfm_frontoparietal_to_ventralattn,rsfm_fpar_to_ventralattn,abcd_betnet01
rsfm_none_to_retrosplenialtemporal,rsfm_none_to_retrplenialtem,abcd_betnet01
rsfm_retrosplenialtemporal_to_auditory,rsfm_rst_to_auditory,abcd_betnet01
